id,name,description,energy,cooktime,ingredient,quantity,unit
18611,Грибы с зеленью,"Грибы помыть, порезать на 2 или 4 части в зависимости от размера. Чеснок и зелень измельчить. 

В фольгированной форме размером 31х21х5 см смешать грибы, чеснок, горчицу, оливковое масло, соль и специи, перемешать. Накрыть форму листом фольги, подвернуть края. 

Включить гриль в сеть. Закрыть крышку. Установить переключатель в положение №5. Дождаться загорания индикатора. 

Открыть крышку. На панель гриля поставить форму с грибами. Закрыть крышку. Готовить 20 минут. 

В готовые грибы добавить измельченную зелень и все перемешать.",48,00:20,Масло оливковое,мл,15
18611,Грибы с зеленью,"Грибы помыть, порезать на 2 или 4 части в зависимости от размера. Чеснок и зелень измельчить. 

В фольгированной форме размером 31х21х5 см смешать грибы, чеснок, горчицу, оливковое масло, соль и специи, перемешать. Накрыть форму листом фольги, подвернуть края. 

Включить гриль в сеть. Закрыть крышку. Установить переключатель в положение №5. Дождаться загорания индикатора. 

Открыть крышку. На панель гриля поставить форму с грибами. Закрыть крышку. Готовить 20 минут. 

В готовые грибы добавить измельченную зелень и все перемешать.",48,00:20,Горчица,г,20
18611,Грибы с зеленью,"Грибы помыть, порезать на 2 или 4 части в зависимости от размера. Чеснок и зелень измельчить. 

В фольгированной форме размером 31х21х5 см смешать грибы, чеснок, горчицу, оливковое масло, соль и специи, перемешать. Накрыть форму листом фольги, подвернуть края. 

Включить гриль в сеть. Закрыть крышку. Установить переключатель в положение №5. Дождаться загорания индикатора. 

Открыть крышку. На панель гриля поставить форму с грибами. Закрыть крышку. Готовить 20 минут. 

В готовые грибы добавить измельченную зелень и все перемешать.",48,00:20,Кинза,г,5
18611,Грибы с зеленью,"Грибы помыть, порезать на 2 или 4 части в зависимости от размера. Чеснок и зелень измельчить. 

В фольгированной форме размером 31х21х5 см смешать грибы, чеснок, горчицу, оливковое масло, соль и специи, перемешать. Накрыть форму листом фольги, подвернуть края. 

Включить гриль в сеть. Закрыть крышку. Установить переключатель в положение №5. Дождаться загорания индикатора. 

Открыть крышку. На панель гриля поставить форму с грибами. Закрыть крышку. Готовить 20 минут. 

В готовые грибы добавить измельченную зелень и все перемешать.",48,00:20,Лисички,г,200
52453,Лепешки на кефире,"1. В отдельной емкости смешать муку, дрожжи и  соль. Добавить кефир, перемешать. Влить оливковое масло, тщательно вымесить тесто, накрыть влажным полотенцем и  оставить в теплом месте на 1 час. 

2. Разделить тесто на  6 частей, каждую раскатать в  лепешку толщиной 0,5 см. 

3. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в положение № 3 . Дождаться включения индикатора готовности к работе. Выложить две лепешки, добавить соль. Закрыть крышку. Готовить 3 минуты . Оставшиеся лепешки приготовить таким же образом. 

При использовании мультипокрытия: положение №3, время 10 минут .",327,00:03,Соль,г,6
52453,Лепешки на кефире,"1. В отдельной емкости смешать муку, дрожжи и  соль. Добавить кефир, перемешать. Влить оливковое масло, тщательно вымесить тесто, накрыть влажным полотенцем и  оставить в теплом месте на 1 час. 

2. Разделить тесто на  6 частей, каждую раскатать в  лепешку толщиной 0,5 см. 

3. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в положение № 3 . Дождаться включения индикатора готовности к работе. Выложить две лепешки, добавить соль. Закрыть крышку. Готовить 3 минуты . Оставшиеся лепешки приготовить таким же образом. 

При использовании мультипокрытия: положение №3, время 10 минут .",327,00:03,Масло оливковое,мл,30
52453,Лепешки на кефире,"1. В отдельной емкости смешать муку, дрожжи и  соль. Добавить кефир, перемешать. Влить оливковое масло, тщательно вымесить тесто, накрыть влажным полотенцем и  оставить в теплом месте на 1 час. 

2. Разделить тесто на  6 частей, каждую раскатать в  лепешку толщиной 0,5 см. 

3. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в положение № 3 . Дождаться включения индикатора готовности к работе. Выложить две лепешки, добавить соль. Закрыть крышку. Готовить 3 минуты . Оставшиеся лепешки приготовить таким же образом. 

При использовании мультипокрытия: положение №3, время 10 минут .",327,00:03,Кефир,мл,200
52453,Лепешки на кефире,"1. В отдельной емкости смешать муку, дрожжи и  соль. Добавить кефир, перемешать. Влить оливковое масло, тщательно вымесить тесто, накрыть влажным полотенцем и  оставить в теплом месте на 1 час. 

2. Разделить тесто на  6 частей, каждую раскатать в  лепешку толщиной 0,5 см. 

3. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в положение № 3 . Дождаться включения индикатора готовности к работе. Выложить две лепешки, добавить соль. Закрыть крышку. Готовить 3 минуты . Оставшиеся лепешки приготовить таким же образом. 

При использовании мультипокрытия: положение №3, время 10 минут .",327,00:03,Соль морская,г,0
52453,Лепешки на кефире,"1. В отдельной емкости смешать муку, дрожжи и  соль. Добавить кефир, перемешать. Влить оливковое масло, тщательно вымесить тесто, накрыть влажным полотенцем и  оставить в теплом месте на 1 час. 

2. Разделить тесто на  6 частей, каждую раскатать в  лепешку толщиной 0,5 см. 

3. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в положение № 3 . Дождаться включения индикатора готовности к работе. Выложить две лепешки, добавить соль. Закрыть крышку. Готовить 3 минуты . Оставшиеся лепешки приготовить таким же образом. 

При использовании мультипокрытия: положение №3, время 10 минут .",327,00:03,Мука в/с,г,250
52453,Лепешки на кефире,"1. В отдельной емкости смешать муку, дрожжи и  соль. Добавить кефир, перемешать. Влить оливковое масло, тщательно вымесить тесто, накрыть влажным полотенцем и  оставить в теплом месте на 1 час. 

2. Разделить тесто на  6 частей, каждую раскатать в  лепешку толщиной 0,5 см. 

3. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в положение № 3 . Дождаться включения индикатора готовности к работе. Выложить две лепешки, добавить соль. Закрыть крышку. Готовить 3 минуты . Оставшиеся лепешки приготовить таким же образом. 

При использовании мультипокрытия: положение №3, время 10 минут .",327,00:03,Дрожжи быстродействующие,г,5
52454,Кесадилья с курицей,"1. Подготовить ингредиенты для  начинки: куриное филе нарезать брусочками по 1–1,5 см. Зеленый лук и перец халапеньо измельчить. Сыр натереть на крупной терке. 

2. Все ингредиенты для  начинки разделить на  2 части  — для  2  лепешек. На половину одной лепешки выложить часть сыра. На сыр выложить куриное филе, измельченный лук и перец халапеньо. Сверху добавить сыр, сложить лепешку пополам. 

3. Включить гриль. Закрыть крышку. Установить переключатель в  положение № 3 . Дождаться включения индикатора готовности к работе. Выложить лепешку. Закрыть крышку. Готовить 2–3 минуты . Вторую лепешку приготовить таким же образом. 

При использовании мультипокрытия: положение №3, время 5 минут .",260,00:03,Перец маринованный,г,0
52454,Кесадилья с курицей,"1. Подготовить ингредиенты для  начинки: куриное филе нарезать брусочками по 1–1,5 см. Зеленый лук и перец халапеньо измельчить. Сыр натереть на крупной терке. 

2. Все ингредиенты для  начинки разделить на  2 части  — для  2  лепешек. На половину одной лепешки выложить часть сыра. На сыр выложить куриное филе, измельченный лук и перец халапеньо. Сверху добавить сыр, сложить лепешку пополам. 

3. Включить гриль. Закрыть крышку. Установить переключатель в  положение № 3 . Дождаться включения индикатора готовности к работе. Выложить лепешку. Закрыть крышку. Готовить 2–3 минуты . Вторую лепешку приготовить таким же образом. 

При использовании мультипокрытия: положение №3, время 5 минут .",260,00:03,Лук зеленый,г,10
52454,Кесадилья с курицей,"1. Подготовить ингредиенты для  начинки: куриное филе нарезать брусочками по 1–1,5 см. Зеленый лук и перец халапеньо измельчить. Сыр натереть на крупной терке. 

2. Все ингредиенты для  начинки разделить на  2 части  — для  2  лепешек. На половину одной лепешки выложить часть сыра. На сыр выложить куриное филе, измельченный лук и перец халапеньо. Сверху добавить сыр, сложить лепешку пополам. 

3. Включить гриль. Закрыть крышку. Установить переключатель в  положение № 3 . Дождаться включения индикатора готовности к работе. Выложить лепешку. Закрыть крышку. Готовить 2–3 минуты . Вторую лепешку приготовить таким же образом. 

При использовании мультипокрытия: положение №3, время 5 минут .",260,00:03,Сыр пармезан твердый,г,150
52454,Кесадилья с курицей,"1. Подготовить ингредиенты для  начинки: куриное филе нарезать брусочками по 1–1,5 см. Зеленый лук и перец халапеньо измельчить. Сыр натереть на крупной терке. 

2. Все ингредиенты для  начинки разделить на  2 части  — для  2  лепешек. На половину одной лепешки выложить часть сыра. На сыр выложить куриное филе, измельченный лук и перец халапеньо. Сверху добавить сыр, сложить лепешку пополам. 

3. Включить гриль. Закрыть крышку. Установить переключатель в  положение № 3 . Дождаться включения индикатора готовности к работе. Выложить лепешку. Закрыть крышку. Готовить 2–3 минуты . Вторую лепешку приготовить таким же образом. 

При использовании мультипокрытия: положение №3, время 5 минут .",260,00:03,Тортилья,шт,1
52454,Кесадилья с курицей,"1. Подготовить ингредиенты для  начинки: куриное филе нарезать брусочками по 1–1,5 см. Зеленый лук и перец халапеньо измельчить. Сыр натереть на крупной терке. 

2. Все ингредиенты для  начинки разделить на  2 части  — для  2  лепешек. На половину одной лепешки выложить часть сыра. На сыр выложить куриное филе, измельченный лук и перец халапеньо. Сверху добавить сыр, сложить лепешку пополам. 

3. Включить гриль. Закрыть крышку. Установить переключатель в  положение № 3 . Дождаться включения индикатора готовности к работе. Выложить лепешку. Закрыть крышку. Готовить 2–3 минуты . Вторую лепешку приготовить таким же образом. 

При использовании мультипокрытия: положение №3, время 5 минут .",260,00:03,Курица,г,200
52454,Кесадилья с курицей,"1. Подготовить ингредиенты для  начинки: куриное филе нарезать брусочками по 1–1,5 см. Зеленый лук и перец халапеньо измельчить. Сыр натереть на крупной терке. 

2. Все ингредиенты для  начинки разделить на  2 части  — для  2  лепешек. На половину одной лепешки выложить часть сыра. На сыр выложить куриное филе, измельченный лук и перец халапеньо. Сверху добавить сыр, сложить лепешку пополам. 

3. Включить гриль. Закрыть крышку. Установить переключатель в  положение № 3 . Дождаться включения индикатора готовности к работе. Выложить лепешку. Закрыть крышку. Готовить 2–3 минуты . Вторую лепешку приготовить таким же образом. 

При использовании мультипокрытия: положение №3, время 5 минут .",260,00:03,Перец халапеньо,г,40
52460,Слойка с сахаром,"1. Тесто раскатать в  лепешку. Половину теста посыпать сахаром, накрыть второй половиной теста, раскатать скалкой, нарезать на порционные куски. 

2. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в  положение №3. Дождаться включения индикатора готовности к работе. Смазать панель. Выложить слойки. Закрыть крышку. Готовить 5 минут. Оставшиеся слойки приготовить таким же образом. 

При использовании мультипокрытия: положение №3, время 12 минут.",336,00:05,Сахар,г,70
52460,Слойка с сахаром,"1. Тесто раскатать в  лепешку. Половину теста посыпать сахаром, накрыть второй половиной теста, раскатать скалкой, нарезать на порционные куски. 

2. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в  положение №3. Дождаться включения индикатора готовности к работе. Смазать панель. Выложить слойки. Закрыть крышку. Готовить 5 минут. Оставшиеся слойки приготовить таким же образом. 

При использовании мультипокрытия: положение №3, время 12 минут.",336,00:05,Масло растительное,мл,20
52460,Слойка с сахаром,"1. Тесто раскатать в  лепешку. Половину теста посыпать сахаром, накрыть второй половиной теста, раскатать скалкой, нарезать на порционные куски. 

2. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в  положение №3. Дождаться включения индикатора готовности к работе. Смазать панель. Выложить слойки. Закрыть крышку. Готовить 5 минут. Оставшиеся слойки приготовить таким же образом. 

При использовании мультипокрытия: положение №3, время 12 минут.",336,00:05,Тесто слоеное бездрожжевое,г,250
18605,Попкорн,"В фольгированной форме (31х21х5 см) смешать зерна попкорна и растительное масло. Накрыть форму листом фольги, подвернуть края. 

Включить гриль в сеть. Закрыть крышку. Установить переключатель в положение №5. Дождаться загорания индикатора. 

Открыть крышку. На панель гриля поставить форму с зернами для попкорна, перевернув ее вверх дном. Закрыть крышку. Готовить пока зерна не перестанут лопаться. 

При подаче попкорн посолить.",334,00:07,Соль,г,0
18605,Попкорн,"В фольгированной форме (31х21х5 см) смешать зерна попкорна и растительное масло. Накрыть форму листом фольги, подвернуть края. 

Включить гриль в сеть. Закрыть крышку. Установить переключатель в положение №5. Дождаться загорания индикатора. 

Открыть крышку. На панель гриля поставить форму с зернами для попкорна, перевернув ее вверх дном. Закрыть крышку. Готовить пока зерна не перестанут лопаться. 

При подаче попкорн посолить.",334,00:07,Масло растительное,мл,15
18605,Попкорн,"В фольгированной форме (31х21х5 см) смешать зерна попкорна и растительное масло. Накрыть форму листом фольги, подвернуть края. 

Включить гриль в сеть. Закрыть крышку. Установить переключатель в положение №5. Дождаться загорания индикатора. 

Открыть крышку. На панель гриля поставить форму с зернами для попкорна, перевернув ее вверх дном. Закрыть крышку. Готовить пока зерна не перестанут лопаться. 

При подаче попкорн посолить.",334,00:07,Зерна для попкорна,г,80
18615,Бисквит,"1. Яйца, сахар, соль и  ванилин с  помощью миксера взбить до  пышной пены. Добавить муку, аккуратно перемешать. Противень смазать сливочным маслом, выложить тесто. Накрыть противень листом фольги, подвернуть края. 

2. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в положение №3. Дождаться включения индикатора готовности к работе. На панель гриля поставить противень с  бисквитом. Закрыть крышку. Готовить 22–24 минуты в противне или 18–20 минут в фольгированной форме.",302,00:20,Масло сливочное,г,20
18615,Бисквит,"1. Яйца, сахар, соль и  ванилин с  помощью миксера взбить до  пышной пены. Добавить муку, аккуратно перемешать. Противень смазать сливочным маслом, выложить тесто. Накрыть противень листом фольги, подвернуть края. 

2. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в положение №3. Дождаться включения индикатора готовности к работе. На панель гриля поставить противень с  бисквитом. Закрыть крышку. Готовить 22–24 минуты в противне или 18–20 минут в фольгированной форме.",302,00:20,Соль,г,0
18615,Бисквит,"1. Яйца, сахар, соль и  ванилин с  помощью миксера взбить до  пышной пены. Добавить муку, аккуратно перемешать. Противень смазать сливочным маслом, выложить тесто. Накрыть противень листом фольги, подвернуть края. 

2. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в положение №3. Дождаться включения индикатора готовности к работе. На панель гриля поставить противень с  бисквитом. Закрыть крышку. Готовить 22–24 минуты в противне или 18–20 минут в фольгированной форме.",302,00:20,Сахар,г,180
18615,Бисквит,"1. Яйца, сахар, соль и  ванилин с  помощью миксера взбить до  пышной пены. Добавить муку, аккуратно перемешать. Противень смазать сливочным маслом, выложить тесто. Накрыть противень листом фольги, подвернуть края. 

2. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в положение №3. Дождаться включения индикатора готовности к работе. На панель гриля поставить противень с  бисквитом. Закрыть крышку. Готовить 22–24 минуты в противне или 18–20 минут в фольгированной форме.",302,00:20,Яйцо куриное,шт,4
18615,Бисквит,"1. Яйца, сахар, соль и  ванилин с  помощью миксера взбить до  пышной пены. Добавить муку, аккуратно перемешать. Противень смазать сливочным маслом, выложить тесто. Накрыть противень листом фольги, подвернуть края. 

2. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в положение №3. Дождаться включения индикатора готовности к работе. На панель гриля поставить противень с  бисквитом. Закрыть крышку. Готовить 22–24 минуты в противне или 18–20 минут в фольгированной форме.",302,00:20,Ванилин,г,1
18615,Бисквит,"1. Яйца, сахар, соль и  ванилин с  помощью миксера взбить до  пышной пены. Добавить муку, аккуратно перемешать. Противень смазать сливочным маслом, выложить тесто. Накрыть противень листом фольги, подвернуть края. 

2. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в положение №3. Дождаться включения индикатора готовности к работе. На панель гриля поставить противень с  бисквитом. Закрыть крышку. Готовить 22–24 минуты в противне или 18–20 минут в фольгированной форме.",302,00:20,Мука в/с,г,140
52438,Каре ягненка,"1. Чеснок измельчить. Каре комнатной температуры разделать на порционные котлеты, разрезая мякоть между ребрами. 

2. В отдельной емкости смешать оливковое масло, соль, перец и чеснок. В полученной смеси замариновать каре на 20 минут. 

3. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в положение №5. Дождаться включения индикатора готовности к работе. Выложить каре. Закрыть крышку. Готовить 4–6 минут. При использовании мультипокрытия: положение №5, время 7 минут.",191,00:06,Соль,г,0
52438,Каре ягненка,"1. Чеснок измельчить. Каре комнатной температуры разделать на порционные котлеты, разрезая мякоть между ребрами. 

2. В отдельной емкости смешать оливковое масло, соль, перец и чеснок. В полученной смеси замариновать каре на 20 минут. 

3. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в положение №5. Дождаться включения индикатора готовности к работе. Выложить каре. Закрыть крышку. Готовить 4–6 минут. При использовании мультипокрытия: положение №5, время 7 минут.",191,00:06,Чеснок,г,12
52438,Каре ягненка,"1. Чеснок измельчить. Каре комнатной температуры разделать на порционные котлеты, разрезая мякоть между ребрами. 

2. В отдельной емкости смешать оливковое масло, соль, перец и чеснок. В полученной смеси замариновать каре на 20 минут. 

3. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в положение №5. Дождаться включения индикатора готовности к работе. Выложить каре. Закрыть крышку. Готовить 4–6 минут. При использовании мультипокрытия: положение №5, время 7 минут.",191,00:06,Масло оливковое,мл,20
52438,Каре ягненка,"1. Чеснок измельчить. Каре комнатной температуры разделать на порционные котлеты, разрезая мякоть между ребрами. 

2. В отдельной емкости смешать оливковое масло, соль, перец и чеснок. В полученной смеси замариновать каре на 20 минут. 

3. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в положение №5. Дождаться включения индикатора готовности к работе. Выложить каре. Закрыть крышку. Готовить 4–6 минут. При использовании мультипокрытия: положение №5, время 7 минут.",191,00:06,Перец,г,0
52438,Каре ягненка,"1. Чеснок измельчить. Каре комнатной температуры разделать на порционные котлеты, разрезая мякоть между ребрами. 

2. В отдельной емкости смешать оливковое масло, соль, перец и чеснок. В полученной смеси замариновать каре на 20 минут. 

3. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в положение №5. Дождаться включения индикатора готовности к работе. Выложить каре. Закрыть крышку. Готовить 4–6 минут. При использовании мультипокрытия: положение №5, время 7 минут.",191,00:06,Каре ягненка на косточке,кг,1
20846,Рататуй,"1. Перец разрезать пополам, выложить в противень и смазать растительным маслом (15 мл). Накрыть противень листом фольги, подвернуть края.

2. Включить гриль-духовку в сеть. Закрыть крышку. Установить переключатель в положение № 5. Дождаться включения индикатора готовности к работе. Открыть крышку. Поставить противень с перцем. Закрыть крышку. Готовить 25 минут. Перец переложить в полиэтиленовый пакет и остудить.

3. Приготовить соус: очистить перец от кожицы и семян, нарезать кубиками по 1 см. Лук и чеснок измельчить. Помидоры очистить от кожицы, нарезать кубиками по 1 см. Лук обжарить на растительном масле (15 мл) до золотистого цвета. Добавить к луку перец, обжаривать 2-3 минуты. Добавить помидоры, соль, тушить 5–7 минут, пока соус не загустеет.

4. Взбить соус блендером. Добавить измельченный базилик, перемешать. Налить соус в противень, разровнять. Кабачки, баклажаны и помидоры нарезать кружками. В форму поочередно выложить баклажаны, помидоры и кабачки.

5. В отдельной емкости смешать чеснок, зелень, масло, соль и перец, взбить блендером. Заправить овощи полученной смесью. Накрыть противень листом фольги, подвернуть края.

6. Включить гриль-духовку в сеть. Закрыть крышку. Установить переключатель в положение № 5. Дождаться включения индикатора готовности к работе. Открыть крышку. Поставить противень с овощами. Закрыть крышку. Готовить 30 минут.",28,01:10,Помидор,г,500
20846,Рататуй,"1. Перец разрезать пополам, выложить в противень и смазать растительным маслом (15 мл). Накрыть противень листом фольги, подвернуть края.

2. Включить гриль-духовку в сеть. Закрыть крышку. Установить переключатель в положение № 5. Дождаться включения индикатора готовности к работе. Открыть крышку. Поставить противень с перцем. Закрыть крышку. Готовить 25 минут. Перец переложить в полиэтиленовый пакет и остудить.

3. Приготовить соус: очистить перец от кожицы и семян, нарезать кубиками по 1 см. Лук и чеснок измельчить. Помидоры очистить от кожицы, нарезать кубиками по 1 см. Лук обжарить на растительном масле (15 мл) до золотистого цвета. Добавить к луку перец, обжаривать 2-3 минуты. Добавить помидоры, соль, тушить 5–7 минут, пока соус не загустеет.

4. Взбить соус блендером. Добавить измельченный базилик, перемешать. Налить соус в противень, разровнять. Кабачки, баклажаны и помидоры нарезать кружками. В форму поочередно выложить баклажаны, помидоры и кабачки.

5. В отдельной емкости смешать чеснок, зелень, масло, соль и перец, взбить блендером. Заправить овощи полученной смесью. Накрыть противень листом фольги, подвернуть края.

6. Включить гриль-духовку в сеть. Закрыть крышку. Установить переключатель в положение № 5. Дождаться включения индикатора готовности к работе. Открыть крышку. Поставить противень с овощами. Закрыть крышку. Готовить 30 минут.",28,01:10,Масло растительное,мл,100
20846,Рататуй,"1. Перец разрезать пополам, выложить в противень и смазать растительным маслом (15 мл). Накрыть противень листом фольги, подвернуть края.

2. Включить гриль-духовку в сеть. Закрыть крышку. Установить переключатель в положение № 5. Дождаться включения индикатора готовности к работе. Открыть крышку. Поставить противень с перцем. Закрыть крышку. Готовить 25 минут. Перец переложить в полиэтиленовый пакет и остудить.

3. Приготовить соус: очистить перец от кожицы и семян, нарезать кубиками по 1 см. Лук и чеснок измельчить. Помидоры очистить от кожицы, нарезать кубиками по 1 см. Лук обжарить на растительном масле (15 мл) до золотистого цвета. Добавить к луку перец, обжаривать 2-3 минуты. Добавить помидоры, соль, тушить 5–7 минут, пока соус не загустеет.

4. Взбить соус блендером. Добавить измельченный базилик, перемешать. Налить соус в противень, разровнять. Кабачки, баклажаны и помидоры нарезать кружками. В форму поочередно выложить баклажаны, помидоры и кабачки.

5. В отдельной емкости смешать чеснок, зелень, масло, соль и перец, взбить блендером. Заправить овощи полученной смесью. Накрыть противень листом фольги, подвернуть края.

6. Включить гриль-духовку в сеть. Закрыть крышку. Установить переключатель в положение № 5. Дождаться включения индикатора готовности к работе. Открыть крышку. Поставить противень с овощами. Закрыть крышку. Готовить 30 минут.",28,01:10,Масло растительное,мл,30
20846,Рататуй,"1. Перец разрезать пополам, выложить в противень и смазать растительным маслом (15 мл). Накрыть противень листом фольги, подвернуть края.

2. Включить гриль-духовку в сеть. Закрыть крышку. Установить переключатель в положение № 5. Дождаться включения индикатора готовности к работе. Открыть крышку. Поставить противень с перцем. Закрыть крышку. Готовить 25 минут. Перец переложить в полиэтиленовый пакет и остудить.

3. Приготовить соус: очистить перец от кожицы и семян, нарезать кубиками по 1 см. Лук и чеснок измельчить. Помидоры очистить от кожицы, нарезать кубиками по 1 см. Лук обжарить на растительном масле (15 мл) до золотистого цвета. Добавить к луку перец, обжаривать 2-3 минуты. Добавить помидоры, соль, тушить 5–7 минут, пока соус не загустеет.

4. Взбить соус блендером. Добавить измельченный базилик, перемешать. Налить соус в противень, разровнять. Кабачки, баклажаны и помидоры нарезать кружками. В форму поочередно выложить баклажаны, помидоры и кабачки.

5. В отдельной емкости смешать чеснок, зелень, масло, соль и перец, взбить блендером. Заправить овощи полученной смесью. Накрыть противень листом фольги, подвернуть края.

6. Включить гриль-духовку в сеть. Закрыть крышку. Установить переключатель в положение № 5. Дождаться включения индикатора готовности к работе. Открыть крышку. Поставить противень с овощами. Закрыть крышку. Готовить 30 минут.",28,01:10,Соль,г,0
20846,Рататуй,"1. Перец разрезать пополам, выложить в противень и смазать растительным маслом (15 мл). Накрыть противень листом фольги, подвернуть края.

2. Включить гриль-духовку в сеть. Закрыть крышку. Установить переключатель в положение № 5. Дождаться включения индикатора готовности к работе. Открыть крышку. Поставить противень с перцем. Закрыть крышку. Готовить 25 минут. Перец переложить в полиэтиленовый пакет и остудить.

3. Приготовить соус: очистить перец от кожицы и семян, нарезать кубиками по 1 см. Лук и чеснок измельчить. Помидоры очистить от кожицы, нарезать кубиками по 1 см. Лук обжарить на растительном масле (15 мл) до золотистого цвета. Добавить к луку перец, обжаривать 2-3 минуты. Добавить помидоры, соль, тушить 5–7 минут, пока соус не загустеет.

4. Взбить соус блендером. Добавить измельченный базилик, перемешать. Налить соус в противень, разровнять. Кабачки, баклажаны и помидоры нарезать кружками. В форму поочередно выложить баклажаны, помидоры и кабачки.

5. В отдельной емкости смешать чеснок, зелень, масло, соль и перец, взбить блендером. Заправить овощи полученной смесью. Накрыть противень листом фольги, подвернуть края.

6. Включить гриль-духовку в сеть. Закрыть крышку. Установить переключатель в положение № 5. Дождаться включения индикатора готовности к работе. Открыть крышку. Поставить противень с овощами. Закрыть крышку. Готовить 30 минут.",28,01:10,Лук репчатый,г,150
